arm,component,scenario_id,replicate,seed,d_active,M,K,marginal,tau,interaction_count,delta_eta,n_train,encoder,bucket_width,width_label,reference_log_gap,reference_brier_gap,production_log_gap,production_brier_gap,log_identity_error,brier_identity_error,prod_ref_log_abs_diff,prod_ref_brier_abs_diff,production_self_identity_error_log,production_self_identity_error_brier,fiber_count,stored_fiber_count,fiber_count_match,stored_representation_loss_log_mc,stored_representation_loss_brier_mc,stored_mcse_log,stored_mcse_brier,stored_abs_diff_log_mc,stored_abs_diff_brier_mc,stored_mc_tolerance_log,stored_mc_tolerance_brier,stored_mc_within_tolerance,recomputed_fiber_fingerprint,stored_fiber_fingerprint,fiber_fingerprint_match,tolerance,within_tolerance,injected_defect,status,notes
d3_frozen,1B,S1B-0039,39,305629039,3,5,4,zipf,1.5,0,0.1,500,onehot,,,0.0,0.0,0.0,0.0,3.493480490894375e-18,2.36172616776329e-34,0.0,0.0,3.493480490894375e-18,2.36172616776329e-34,64,64,1,0.0,0.0,5.3795089674357336e-20,0.0,0.0,0.0,1.0000000003227707e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0039,39,305629039,3,5,4,zipf,1.5,0,0.1,500,count,,,0.0,0.0,0.0,0.0,3.493480490894375e-18,2.36172616776329e-34,0.0,0.0,3.493480490894375e-18,2.36172616776329e-34,64,64,1,0.0,0.0,5.3795089674357336e-20,0.0,0.0,0.0,1.0000000003227707e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0039,39,305629039,3,5,4,zipf,1.5,0,0.1,500,hash_column,10,B0,0.06073431268911256,0.028581273612524133,0.060734312689111225,0.02858127361252366,1.2698175844150228e-15,4.440892098500626e-16,1.3322676295501878e-15,4.718447854656915e-16,6.938893903907228e-18,4.5102810375396984e-17,240,240,1,0.0602785994930966,0.0283651260206303,0.0003807399975775,0.0001817854804384,0.0004557131960146246,0.00021614759189336058,0.002284440985465,0.0010907138826303999,1,5b594384085afae80cb1cab187c36bd5,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0039,39,305629039,3,5,4,zipf,1.5,0,0.1,500,hash_column,20,B1,0.049604540716488676,0.02324167215141479,0.049604540716487344,0.023241672151414455,1.2906342661267445e-15,3.3306690738754696e-16,1.3322676295501878e-15,3.3306690738754696e-16,4.163336342344337e-17,6.591949208711867e-17,363,363,1,0.0489134793282809,0.0229113179567028,0.0003986621781959,0.0001903689864199,0.0006910613882064459,0.0003303541947116545,0.0023919740691754,0.0011422149185194,1,3d2825b7d92099ed8ceb9ba050d5d390,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0039,39,305629039,3,5,4,zipf,1.5,0,0.1,500,hash_column,40,B2,0.04840440835933335,0.022688330863091327,0.04840440835933402,0.022688330863091355,7.7021722333370235e-16,3.122502256758253e-17,6.661338147750939e-16,2.7755575615628914e-17,6.938893903907228e-18,5.204170427930421e-17,768,768,1,0.047680857399265,0.0223447239613311,0.0003990771228913,0.000190407583284,0.0007235509600690138,0.0003436069017602565,0.0023944637373478,0.001142446499704,1,3cf89093468c271e1bf273e2d0b3e30c,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0039,39,305629039,3,5,4,zipf,1.5,0,0.1,500,hash_shared,10,B0,0.06249476716170388,0.029507504108194277,0.06249476716170288,0.029507504108194138,9.853229343548264e-16,4.163336342344337e-17,9.992007221626409e-16,1.3877787807814457e-16,4.163336342344337e-17,3.122502256758253e-17,56,56,1,0.0624274179362251,0.0294797660058318,0.000274465840331,0.0001311424629021,6.734922547777661e-05,2.773810236233673e-05,0.0016467960419859998,0.0007868557774126,1,f3f5ad342e8943d339602bddd5233506,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0039,39,305629039,3,5,4,zipf,1.5,0,0.1,500,hash_shared,20,B1,0.06249476716170388,0.029507504108194277,0.06249476716170277,0.029507504108194138,9.853229343548264e-16,4.163336342344337e-17,1.1102230246251565e-15,1.3877787807814457e-16,6.938893903907228e-17,3.122502256758253e-17,56,56,1,0.0624274179362251,0.0294797660058318,0.000274465840331,0.0001311424629021,6.734922547766559e-05,2.773810236233673e-05,0.0016467960419859998,0.0007868557774126,1,f3f5ad342e8943d339602bddd5233506,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0039,39,305629039,3,5,4,zipf,1.5,0,0.1,500,hash_shared,40,B2,0.06249476716170388,0.029507504108194277,0.06249476716170288,0.029507504108194138,9.853229343548264e-16,4.163336342344337e-17,9.992007221626409e-16,1.3877787807814457e-16,4.163336342344337e-17,3.122502256758253e-17,56,56,1,0.0624274179362251,0.0294797660058318,0.000274465840331,0.0001311424629021,6.734922547777661e-05,2.773810236233673e-05,0.0016467960419859998,0.0007868557774126,1,f3f5ad342e8943d339602bddd5233506,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0039,39,305629039,3,5,4,zipf,1.5,0,0.1,500,target,,,0.0,0.0,0.0,0.0,3.493480490894375e-18,2.36172616776329e-34,0.0,0.0,3.493480490894375e-18,2.36172616776329e-34,64,64,1,0.0,0.0,5.3795089674357336e-20,0.0,0.0,0.0,1.0000000003227707e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0039,39,305629039,3,5,4,zipf,1.5,0,0.1,500,woe,,,0.0,0.0,0.0,0.0,3.493480490894375e-18,2.36172616776329e-34,0.0,0.0,3.493480490894375e-18,2.36172616776329e-34,64,64,1,0.0,0.0,5.3795089674357336e-20,0.0,0.0,0.0,1.0000000003227707e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0039,39,305629039,3,5,4,zipf,1.5,0,0.1,500,ordered_catboost_sim,,,0.0,0.0,0.0,0.0,3.493480490894375e-18,2.36172616776329e-34,0.0,0.0,3.493480490894375e-18,2.36172616776329e-34,64,64,1,0.0,0.0,5.3795089674357336e-20,0.0,0.0,0.0,1.0000000003227707e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0039,39,305629039,3,5,4,zipf,1.5,0,0.1,500,homals,,,0.0,0.0,0.0,0.0,3.493480490894375e-18,2.36172616776329e-34,0.0,0.0,3.493480490894375e-18,2.36172616776329e-34,64,64,1,0.0,0.0,5.3795089674357336e-20,0.0,0.0,0.0,1.0000000003227707e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0040,40,305629040,3,5,4,zipf,1.5,0,0.1,5000,label,,,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,8.843666110452212e-19,2.7755575615628914e-17,0.0,0.0,8.843666110452212e-19,2.7755575615628914e-17,64,64,1,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,1e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0040,40,305629040,3,5,4,zipf,1.5,0,0.1,5000,onehot,,,0.0,2.7755575615628914e-17,1.1102230246251565e-16,2.7755575615628914e-17,8.843666110452212e-19,2.7755575615628914e-17,1.1102230246251565e-16,0.0,1.1013793585147043e-16,2.7755575615628914e-17,64,64,1,0.0,0.0,0.0,0.0,1.1102230246251565e-16,2.7755575615628914e-17,1e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0040,40,305629040,3,5,4,zipf,1.5,0,0.1,5000,count,,,0.0,2.7755575615628914e-17,1.1102230246251565e-16,2.7755575615628914e-17,8.843666110452212e-19,2.7755575615628914e-17,1.1102230246251565e-16,0.0,1.1013793585147043e-16,2.7755575615628914e-17,64,64,1,0.0,0.0,0.0,0.0,1.1102230246251565e-16,2.7755575615628914e-17,1e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0040,40,305629040,3,5,4,zipf,1.5,0,0.1,5000,hash_column,10,B0,0.03210144850826335,0.015028613108429623,0.03210144850826313,0.01502861310842879,2.636779683484747e-16,7.997075224253081e-16,2.220446049250313e-16,8.326672684688674e-16,1.3877787807814457e-17,3.469446951953614e-17,240,240,1,0.0324086051227876,0.0151833127893074,0.0002754237546981,0.0001294223462884,0.0003071566145244689,0.0001546996808786099,0.0016525435281885999,0.0007765350777304,1,5b594384085afae80cb1cab187c36bd5,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0040,40,305629040,3,5,4,zipf,1.5,0,0.1,5000,hash_column,20,B1,0.027238342251718173,0.012751554653492564,0.027238342251718395,0.012751554653491703,1.97758476261356e-16,8.552186736565659e-16,2.220446049250313e-16,8.604228440844963e-16,3.469446951953614e-17,3.469446951953614e-18,363,363,1,0.0276415159551387,0.0129491092657151,0.000242785040646,0.0001140503065904,0.00040317370342030437,0.00019755461222339607,0.001456711243876,0.0006843028395424,1,3d2825b7d92099ed8ceb9ba050d5d390,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0040,40,305629040,3,5,4,zipf,1.5,0,0.1,5000,hash_column,40,B2,0.025459533780320398,0.011915571051232116,0.02545953378032284,0.011915571051232088,2.327998904760875e-15,5.724587470723463e-17,2.4424906541753444e-15,2.7755575615628914e-17,1.0408340855860843e-16,3.469446951953614e-18,768,768,1,0.0257919991791703,0.0120792107350879,0.0002414426766548,0.0001137001178098,0.00033246539884745907,0.0001636396838558124,0.0014486570599287999,0.0006822017068588,1,3cf89093468c271e1bf273e2d0b3e30c,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0040,40,305629040,3,5,4,zipf,1.5,0,0.1,5000,hash_shared,10,B0,0.043347595550654594,0.02025596909723784,0.04334759555065426,0.02025596909723698,2.8449465006019636e-16,8.257283745649602e-16,3.3306690738754696e-16,8.604228440844963e-16,6.938893903907228e-18,1.3877787807814457e-17,56,56,1,0.0437294034120178,0.0204361492961892,0.0002523926584146,0.0001181490379392,0.0003818078613635409,0.00018018019895221782,0.0015143569504876,0.0007088952276352,1,f3f5ad342e8943d339602bddd5233506,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0040,40,305629040,3,5,4,zipf,1.5,0,0.1,5000,hash_shared,20,B1,0.043347595550654594,0.02025596909723784,0.04334759555065426,0.02025596909723698,2.8449465006019636e-16,8.257283745649602e-16,3.3306690738754696e-16,8.604228440844963e-16,6.938893903907228e-18,1.3877787807814457e-17,56,56,1,0.0437294034120178,0.0204361492961892,0.0002523926584146,0.0001181490379392,0.0003818078613635409,0.00018018019895221782,0.0015143569504876,0.0007088952276352,1,f3f5ad342e8943d339602bddd5233506,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0040,40,305629040,3,5,4,zipf,1.5,0,0.1,5000,hash_shared,40,B2,0.043347595550654594,0.02025596909723784,0.04334759555065426,0.02025596909723698,2.8449465006019636e-16,8.257283745649602e-16,3.3306690738754696e-16,8.604228440844963e-16,6.938893903907228e-18,1.3877787807814457e-17,56,56,1,0.0437294034120178,0.0204361492961892,0.0002523926584146,0.0001181490379392,0.0003818078613635409,0.00018018019895221782,0.0015143569504876,0.0007088952276352,1,f3f5ad342e8943d339602bddd5233506,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0040,40,305629040,3,5,4,zipf,1.5,0,0.1,5000,target,,,0.0,2.7755575615628914e-17,0.0,8.326672684688674e-17,8.843666110452212e-19,2.7755575615628914e-17,0.0,5.551115123125783e-17,8.843666110452212e-19,8.326672684688674e-17,64,64,1,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,1e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0040,40,305629040,3,5,4,zipf,1.5,0,0.1,5000,woe,,,0.0,2.7755575615628914e-17,0.0,8.326672684688674e-17,8.843666110452212e-19,2.7755575615628914e-17,0.0,5.551115123125783e-17,8.843666110452212e-19,8.326672684688674e-17,64,64,1,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,1e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0040,40,305629040,3,5,4,zipf,1.5,0,0.1,5000,ordered_catboost_sim,,,0.0,2.7755575615628914e-17,0.0,8.326672684688674e-17,8.843666110452212e-19,2.7755575615628914e-17,0.0,5.551115123125783e-17,8.843666110452212e-19,8.326672684688674e-17,64,64,1,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,1e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0040,40,305629040,3,5,4,zipf,1.5,0,0.1,5000,homals,,,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,8.843666110452212e-19,2.7755575615628914e-17,0.0,0.0,8.843666110452212e-19,2.7755575615628914e-17,64,64,1,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,1e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0041,41,305629041,3,5,4,zipf,1.5,0,0.3,500,label,,,0.0,0.0,0.0,0.0,5.418112929528128e-18,9.399635099569614e-34,0.0,0.0,5.418112929528128e-18,9.399635099569612e-34,64,64,1,0.0,0.0,1.299127549365306e-19,0.0,0.0,0.0,1.0000000007794765e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0041,41,305629041,3,5,4,zipf,1.5,0,0.3,500,onehot,,,0.0,0.0,0.0,-2.7755575615628914e-17,5.418112929528128e-18,9.399635099569614e-34,0.0,2.7755575615628914e-17,5.418112929528128e-18,2.7755575615628914e-17,64,64,1,0.0,0.0,1.299127549365306e-19,0.0,0.0,2.7755575615628914e-17,1.0000000007794765e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0041,41,305629041,3,5,4,zipf,1.5,0,0.3,500,count,,,0.0,0.0,0.0,-2.7755575615628914e-17,5.418112929528128e-18,9.399635099569614e-34,0.0,2.7755575615628914e-17,5.418112929528128e-18,2.7755575615628914e-17,64,64,1,0.0,0.0,1.299127549365306e-19,0.0,0.0,2.7755575615628914e-17,1.0000000007794765e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0041,41,305629041,3,5,4,zipf,1.5,0,0.3,500,hash_column,10,B0,0.016454293828358058,0.007389046065741117,0.01645429382835817,0.007389046065741062,1.457167719820518e-16,4.5102810375396984e-17,1.1102230246251565e-16,5.551115123125783e-17,2.42861286636753e-17,1.3010426069826053e-17,240,240,1,0.0165788926395693,0.0074452245671532,0.0002488950456587,0.0001161325475505,0.00012459881121113306,5.617850141213798e-05,0.0014933712739521997,0.000696796285303,1,5b594384085afae80cb1cab187c36bd5,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0041,41,305629041,3,5,4,zipf,1.5,0,0.3,500,hash_column,20,B1,0.011835579969639576,0.005256975848974249,0.011835579969639687,0.0052569758489741936,2.0296264668928643e-16,7.28583859910259e-17,1.1102230246251565e-16,5.551115123125783e-17,1.0928757898653885e-16,2.0816681711721685e-17,363,363,1,0.0119253349777019,0.005296045062499,0.0002429657836958,0.0001133154404618,8.975500806221275e-05,3.9069213524806426e-05,0.0014577957021747999,0.0006798936427708,1,3d2825b7d92099ed8ceb9ba050d5d390,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0041,41,305629041,3,5,4,zipf,1.5,0,0.3,500,hash_column,40,B2,0.0021080037567978716,0.0008842031150091412,0.0021080037567970944,0.0008842031150091967,7.559057546568937e-16,8.261620554339544e-17,7.771561172376096e-16,5.551115123125783e-17,1.9081958235744878e-17,2.677979366039196e-17,768,768,1,0.0021173364286404,0.000888352585947,1.8231955947030653e-05,7.730095077417136e-06,9.332671843305732e-06,4.149470937803352e-06,0.00010939273568218393,4.638157046450282e-05,1,3cf89093468c271e1bf273e2d0b3e30c,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0041,41,305629041,3,5,4,zipf,1.5,0,0.3,500,hash_shared,10,B0,0.07475823117248137,0.03487601660886022,0.07475823117248148,0.03487601660886008,2.636779683484747e-16,2.1510571102112408e-16,1.1102230246251565e-16,1.3877787807814457e-16,2.0816681711721685e-16,3.469446951953614e-17,56,56,1,0.0751069320397911,0.0350476536105128,0.000375673100709,0.0001736182708487,0.00034870086730962035,0.00017163700165271495,0.002254039604254,0.0010417106250922,1,f3f5ad342e8943d339602bddd5233506,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0041,41,305629041,3,5,4,zipf,1.5,0,0.3,500,hash_shared,20,B1,0.07475823117248137,0.03487601660886022,0.07475823117248159,0.03487601660886011,2.636779683484747e-16,2.1510571102112408e-16,2.220446049250313e-16,1.1102230246251565e-16,9.71445146547012e-17,6.938893903907228e-18,56,56,1,0.0751069320397911,0.0350476536105128,0.000375673100709,0.0001736182708487,0.00034870086730950933,0.0001716370016526872,0.002254039604254,0.0010417106250922,1,f3f5ad342e8943d339602bddd5233506,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0041,41,305629041,3,5,4,zipf,1.5,0,0.3,500,hash_shared,40,B2,0.07475823117248137,0.03487601660886022,0.07475823117248159,0.03487601660886011,2.636779683484747e-16,2.1510571102112408e-16,2.220446049250313e-16,1.1102230246251565e-16,9.71445146547012e-17,0.0,56,56,1,0.0751069320397911,0.0350476536105128,0.000375673100709,0.0001736182708487,0.00034870086730950933,0.0001716370016526872,0.002254039604254,0.0010417106250922,1,f3f5ad342e8943d339602bddd5233506,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0041,41,305629041,3,5,4,zipf,1.5,0,0.3,500,target,,,0.0,0.0,1.1102230246251565e-16,-5.551115123125783e-17,5.418112929528128e-18,9.399635099569614e-34,1.1102230246251565e-16,5.551115123125783e-17,1.0560418953298753e-16,5.551115123125783e-17,64,64,1,0.0,0.0,1.299127549365306e-19,0.0,1.1102230246251565e-16,5.551115123125783e-17,1.0000000007794765e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0041,41,305629041,3,5,4,zipf,1.5,0,0.3,500,woe,,,0.0,0.0,1.1102230246251565e-16,-5.551115123125783e-17,5.418112929528128e-18,9.399635099569614e-34,1.1102230246251565e-16,5.551115123125783e-17,1.0560418953298753e-16,5.551115123125783e-17,64,64,1,0.0,0.0,1.299127549365306e-19,0.0,1.1102230246251565e-16,5.551115123125783e-17,1.0000000007794765e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0041,41,305629041,3,5,4,zipf,1.5,0,0.3,500,ordered_catboost_sim,,,0.0,0.0,1.1102230246251565e-16,-5.551115123125783e-17,5.418112929528128e-18,9.399635099569614e-34,1.1102230246251565e-16,5.551115123125783e-17,1.0560418953298753e-16,5.551115123125783e-17,64,64,1,0.0,0.0,1.299127549365306e-19,0.0,1.1102230246251565e-16,5.551115123125783e-17,1.0000000007794765e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0041,41,305629041,3,5,4,zipf,1.5,0,0.3,500,homals,,,0.0,0.0,0.0,-5.551115123125783e-17,5.418112929528128e-18,9.399635099569614e-34,0.0,5.551115123125783e-17,5.418112929528128e-18,5.551115123125783e-17,64,64,1,0.0,0.0,1.299127549365306e-19,0.0,0.0,5.551115123125783e-17,1.0000000007794765e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0042,42,305629042,3,5,4,zipf,1.5,0,0.3,5000,label,,,0.0,5.551115123125783e-17,0.0,2.7755575615628914e-17,1.5087944960426804e-17,5.551115123125783e-17,0.0,2.7755575615628914e-17,1.5087944960426804e-17,2.775557561562891e-17,64,64,1,0.0,0.0,1.0402118485076732e-19,0.0,0.0,2.7755575615628914e-17,1.0000000006241273e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0042,42,305629042,3,5,4,zipf,1.5,0,0.3,5000,onehot,,,0.0,5.551115123125783e-17,0.0,2.7755575615628914e-17,1.5087944960426804e-17,5.551115123125783e-17,0.0,2.7755575615628914e-17,1.5087944960426804e-17,2.775557561562891e-17,64,64,1,0.0,0.0,1.0402118485076732e-19,0.0,0.0,2.7755575615628914e-17,1.0000000006241273e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0042,42,305629042,3,5,4,zipf,1.5,0,0.3,5000,count,,,0.0,5.551115123125783e-17,0.0,2.7755575615628914e-17,1.5087944960426804e-17,5.551115123125783e-17,0.0,2.7755575615628914e-17,1.5087944960426804e-17,2.775557561562891e-17,64,64,1,0.0,0.0,1.0402118485076732e-19,0.0,0.0,2.7755575615628914e-17,1.0000000006241273e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0042,42,305629042,3,5,4,zipf,1.5,0,0.3,5000,hash_column,10,B0,0.07451674246692086,0.03067615784065461,0.07451674246692241,0.030676157840654583,1.4016565685892601e-15,3.469446951953614e-17,1.5543122344752192e-15,2.7755575615628914e-17,9.71445146547012e-17,6.938893903907228e-18,240,240,1,0.0745384744734229,0.0306721333483918,0.0003068809786874,0.0001317321619773,2.173200650049112e-05,4.024492262784396e-06,0.0018412868721243997,0.0007903939718638,1,5b594384085afae80cb1cab187c36bd5,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0042,42,305629042,3,5,4,zipf,1.5,0,0.3,5000,hash_column,20,B1,0.07025221875071497,0.028913653765148567,0.07025221875071597,0.02891365376514854,1.0685896612017132e-15,2.42861286636753e-17,9.992007221626409e-16,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,363,363,1,0.0703364096725879,0.0289438698486196,0.0003025173632242,0.0001299313690956,8.419092187193777e-05,3.02160834710595e-05,0.0018151051793451997,0.0007795892145735999,1,3d2825b7d92099ed8ceb9ba050d5d390,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0042,42,305629042,3,5,4,zipf,1.5,0,0.3,5000,hash_column,40,B2,0.02475864764732194,0.00938965884272247,0.024758647647323717,0.00938965884272247,1.6583956430338276e-15,4.163336342344337e-17,1.7763568394002505e-15,0.0,1.1796119636642288e-16,2.6020852139652106e-17,768,768,1,0.0246665399373934,0.0093459270100682,0.0002367894948671,9.485440651115634e-05,9.210770993031692e-05,4.3731832654270164e-05,0.0014207379692025997,0.0005691274390669381,1,3cf89093468c271e1bf273e2d0b3e30c,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0042,42,305629042,3,5,4,zipf,1.5,0,0.3,5000,hash_shared,10,B0,0.09196786841455051,0.039219125629573,0.09196786841455229,0.03921912562957289,1.762479051592436e-15,1.6653345369377348e-16,1.7763568394002505e-15,1.1102230246251565e-16,1.3877787807814457e-17,1.3877787807814457e-17,56,56,1,0.0910478596574543,0.0388122868133069,0.0004788709869898,0.0002095241961812,0.0009200087570979953,0.000406838816265985,0.0028732269219388,0.0012571461770872,1,f3f5ad342e8943d339602bddd5233506,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0042,42,305629042,3,5,4,zipf,1.5,0,0.3,5000,hash_shared,20,B1,0.09196786841455051,0.039219125629573,0.09196786841455229,0.03921912562957289,1.762479051592436e-15,1.6653345369377348e-16,1.7763568394002505e-15,1.1102230246251565e-16,1.3877787807814457e-17,1.3877787807814457e-17,56,56,1,0.0910478596574543,0.0388122868133069,0.0004788709869898,0.0002095241961812,0.0009200087570979953,0.000406838816265985,0.0028732269219388,0.0012571461770872,1,f3f5ad342e8943d339602bddd5233506,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0042,42,305629042,3,5,4,zipf,1.5,0,0.3,5000,hash_shared,40,B2,0.09196786841455051,0.039219125629573,0.09196786841455229,0.03921912562957289,1.762479051592436e-15,1.6653345369377348e-16,1.7763568394002505e-15,1.1102230246251565e-16,1.3877787807814457e-17,1.3877787807814457e-17,56,56,1,0.0910478596574543,0.0388122868133069,0.0004788709869898,0.0002095241961812,0.0009200087570979953,0.000406838816265985,0.0028732269219388,0.0012571461770872,1,f3f5ad342e8943d339602bddd5233506,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0042,42,305629042,3,5,4,zipf,1.5,0,0.3,5000,target,,,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2.7755575615628914e-17,1.5087944960426804e-17,5.551115123125783e-17,1.1102230246251565e-16,2.7755575615628914e-17,1.2611024742294246e-16,2.775557561562891e-17,64,64,1,0.0,0.0,1.0402118485076732e-19,0.0,1.1102230246251565e-16,2.7755575615628914e-17,1.0000000006241273e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0042,42,305629042,3,5,4,zipf,1.5,0,0.3,5000,woe,,,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2.7755575615628914e-17,1.5087944960426804e-17,5.551115123125783e-17,1.1102230246251565e-16,2.7755575615628914e-17,1.2611024742294246e-16,2.775557561562891e-17,64,64,1,0.0,0.0,1.0402118485076732e-19,0.0,1.1102230246251565e-16,2.7755575615628914e-17,1.0000000006241273e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0042,42,305629042,3,5,4,zipf,1.5,0,0.3,5000,ordered_catboost_sim,,,0.0,5.551115123125783e-17,-1.1102230246251565e-16,2.7755575615628914e-17,1.5087944960426804e-17,5.551115123125783e-17,1.1102230246251565e-16,2.7755575615628914e-17,1.2611024742294246e-16,2.775557561562891e-17,64,64,1,0.0,0.0,1.0402118485076732e-19,0.0,1.1102230246251565e-16,2.7755575615628914e-17,1.0000000006241273e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0042,42,305629042,3,5,4,zipf,1.5,0,0.3,5000,homals,,,0.0,5.551115123125783e-17,0.0,2.7755575615628914e-17,1.5087944960426804e-17,5.551115123125783e-17,0.0,2.7755575615628914e-17,1.5087944960426804e-17,2.775557561562891e-17,64,64,1,0.0,0.0,1.0402118485076732e-19,0.0,0.0,2.7755575615628914e-17,1.0000000006241273e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0043,43,813917043,3,5,4,zipf,1.5,3,0.0,500,label,,,0.0,0.0,0.0,0.0,6.99523658391689e-19,3.3577530034947934e-34,0.0,0.0,6.995236583916891e-19,3.357753003494793e-34,64,64,1,0.0,0.0,0.0,0.0,0.0,0.0,1e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
