simulation,scenario_id,replicate,parameter_json,selection_rule_or_encoder,metric,value,theoretical_value,mcse,tolerance,criterion_id,criterion_pass,status,seed,notes
sim2,S2-145,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""all_equal""}",panel,regret_mean,0.0,,0.0,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1145,
sim2,S2-145,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""all_equal""}",panel,p_select_best,1.0,,1.0,3.0,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1145,
sim2,S2-145,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""all_equal""}",panel,reporting_bias_mean,-4.7357692526070385e-05,,4.990078283592231e-05,0.00014970234850776693,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1145,
sim2,S2-145,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""all_equal""}",panel,winner_instability,0.9934,,0.9934,2.9802,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1145,
sim2,S2-145,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""all_equal""}",panel,one_se_regret_mean,0.0,,,,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1145,
sim2,S2-145,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""all_equal""}",panel,oracle_bound_ratio,0.8454401780571975,,0.8454401780571975,2.5363205341715926,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1145,
sim2,S2-146,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.002""}",panel,oracle_optimism_mean,0.011839302063156651,0.016394020872995383,1.9931571606808784e-05,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1146,
sim2,S2-146,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.002""}",panel,regret_mean,0.0019754000000000004,,2.2045339636757014e-06,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1146,
sim2,S2-146,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.002""}",panel,p_select_best,0.0123,,0.0123,0.0369,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1146,
sim2,S2-146,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.002""}",panel,reporting_bias_mean,1.6309084884748094e-05,,4.9340713998005365e-05,0.0001480221419940161,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1146,
sim2,S2-146,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.002""}",panel,winner_instability,0.9877,,0.9877,2.9631,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1146,
sim2,S2-146,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.002""}",panel,one_se_regret_mean,0.0018044000000000005,,,,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1146,
sim2,S2-146,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.002""}",panel,oracle_bound_ratio,0.7221719524987691,,0.7221719524987691,2.1665158574963073,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1146,
sim2,S2-147,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.005""}",panel,oracle_optimism_mean,0.008952011142370545,0.016394020872995383,2.0183328564318534e-05,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1147,
sim2,S2-147,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.005""}",panel,regret_mean,0.0047435,,1.103099919745847e-05,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1147,
sim2,S2-147,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.005""}",panel,p_select_best,0.0513,,0.0513,0.15389999999999998,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1147,
sim2,S2-147,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.005""}",panel,reporting_bias_mean,2.6576984913356416e-05,,4.9519890168486453e-05,0.00014855967050545935,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1147,
sim2,S2-147,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.005""}",panel,winner_instability,0.9487,,0.9487,2.8461,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1147,
sim2,S2-147,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.005""}",panel,one_se_regret_mean,0.003783,,,,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1147,
sim2,S2-147,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.005""}",panel,oracle_bound_ratio,0.5460534186043711,,0.5460534186043711,1.6381602558131132,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1147,
sim2,S2-148,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.02""}",panel,oracle_optimism_mean,0.00031056673580424416,0.016394020872995383,4.4847115482067966e-05,0.0001345413464462039,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1148,
sim2,S2-148,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.02""}",panel,regret_mean,0.0024340000000000004,,6.539106972056597e-05,0.00019617320916169792,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1148,
sim2,S2-148,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.02""}",panel,p_select_best,0.8783,,0.8783,2.6349,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1148,
sim2,S2-148,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.02""}",panel,reporting_bias_mean,-2.1139850421658196e-06,,4.9957463814528515e-05,0.00014987239144358556,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1148,
sim2,S2-148,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.02""}",panel,winner_instability,0.12170000000000003,,0.12170000000000003,0.3651000000000001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1148,
sim2,S2-148,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.02""}",panel,one_se_regret_mean,0.00039,,,,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1148,
sim2,S2-148,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.02""}",panel,oracle_bound_ratio,0.018943902670992507,,0.018943902670992507,0.056831708012977517,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1148,
sim2,S2-149,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""all_equal""}",panel,oracle_optimism_mean,0.00981301491664401,0.016394020872995383,3.8236176485212544e-05,0.00011470852945563763,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1149,
sim2,S2-149,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""all_equal""}",panel,regret_mean,0.0,,0.0,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1149,
sim2,S2-149,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""all_equal""}",panel,p_select_best,1.0,,1.0,3.0,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1149,
sim2,S2-149,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""all_equal""}",panel,reporting_bias_mean,1.782393595593303e-05,,5.029278996280467e-05,0.00015087836988841402,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1149,
sim2,S2-149,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""all_equal""}",panel,winner_instability,0.9937,,0.9937,2.9811,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1149,
sim2,S2-149,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""all_equal""}",panel,one_se_regret_mean,0.0,,,,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1149,
sim2,S2-149,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""all_equal""}",panel,oracle_bound_ratio,0.5985727963057702,,0.5985727963057702,1.7957183889173107,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1149,
sim2,S2-150,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.002""}",panel,oracle_optimism_mean,0.007856482015543804,0.016394020872995383,3.795879315176023e-05,0.00011387637945528069,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1150,
sim2,S2-150,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.002""}",panel,regret_mean,0.0019624000000000004,,2.716498101636299e-06,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1150,
sim2,S2-150,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.002""}",panel,p_select_best,0.0188,,0.0188,0.056400000000000006,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1150,
sim2,S2-150,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.002""}",panel,reporting_bias_mean,6.431315786632382e-05,,5.034990204162171e-05,0.00015104970612486512,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1150,
sim2,S2-150,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.002""}",panel,winner_instability,0.9812,,0.9812,2.9436,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1150,
sim2,S2-150,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.002""}",panel,one_se_regret_mean,0.001531,,,,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1150,
sim2,S2-150,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.002""}",panel,oracle_bound_ratio,0.47922849900021697,,0.47922849900021697,1.437685497000651,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1150,
sim2,S2-151,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.005""}",panel,oracle_optimism_mean,0.004990267268059091,0.016394020872995383,3.825076896239636e-05,0.00011475230688718907,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1151,
sim2,S2-151,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.005""}",panel,regret_mean,0.0044659999999999995,,1.54437123394954e-05,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1151,
sim2,S2-151,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.005""}",panel,p_select_best,0.1068,,0.1068,0.3204,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1151,
sim2,S2-151,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.005""}",panel,reporting_bias_mean,2.1066516961360483e-05,,4.998931080696916e-05,0.0001499679324209075,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1151,
sim2,S2-151,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.005""}",panel,winner_instability,0.8932,,0.8932,2.6795999999999998,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1151,
sim2,S2-151,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.005""}",panel,one_se_regret_mean,0.0023710000000000003,,,,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1151,
sim2,S2-151,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.005""}",panel,oracle_bound_ratio,0.30439556632986703,,0.30439556632986703,0.9131866989896011,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1151,
sim2,S2-152,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.02""}",panel,oracle_optimism_mean,-4.687539154196244e-06,0.016394020872995383,5.047924054373473e-05,0.00015143772163120418,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1152,
sim2,S2-152,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.02""}",panel,regret_mean,8.2e-05,,1.2780607747421068e-05,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1152,
sim2,S2-152,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.02""}",panel,p_select_best,0.9959,,0.9959,2.9877000000000002,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1152,
sim2,S2-152,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.02""}",panel,reporting_bias_mean,-6.5863415008291344e-06,,5.058067890477247e-05,0.00015174203671431742,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1152,
sim2,S2-152,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.02""}",panel,winner_instability,0.0040999999999999925,,0.0040999999999999925,0.012299999999999978,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1152,
sim2,S2-152,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.02""}",panel,one_se_regret_mean,2e-06,,,,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1152,
sim2,S2-152,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.02""}",panel,oracle_bound_ratio,-0.0002859298027317794,,-0.0002859298027317794,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1152,
sim2,S2-153,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.9, ""regime"": ""all_equal""}",panel,oracle_optimism_mean,0.004374333957260602,0.016394020872995383,4.7823131762762836e-05,0.0001434693952882885,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1153,
sim2,S2-153,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.9, ""regime"": ""all_equal""}",panel,regret_mean,0.0,,0.0,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1153,
sim2,S2-153,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.9, ""regime"": ""all_equal""}",panel,p_select_best,1.0,,1.0,3.0,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1153,
sim2,S2-153,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.9, ""regime"": ""all_equal""}",panel,reporting_bias_mean,-1.182451505718585e-05,,5.0067094106620236e-05,0.00015020128231986072,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1153,
sim2,S2-153,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.9, ""regime"": ""all_equal""}",panel,winner_instability,0.9933,,0.9933,2.9798999999999998,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1153,
sim2,S2-153,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.9, ""regime"": ""all_equal""}",panel,one_se_regret_mean,0.0,,,,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1153,
sim2,S2-153,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.9, ""regime"": ""all_equal""}",panel,oracle_bound_ratio,0.26682495960866487,,0.26682495960866487,0.8004748788259946,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1153,
sim2,S2-154,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.9, ""regime"": ""best=0.002""}",panel,oracle_optimism_mean,0.0024618930817200345,0.016394020872995383,4.843545083662273e-05,0.0001453063525098682,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1154,
sim2,S2-154,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.9, ""regime"": ""best=0.002""}",panel,regret_mean,0.0018390000000000001,,5.441586265613053e-06,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1154,
sim2,S2-154,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.9, ""regime"": ""best=0.002""}",panel,p_select_best,0.0805,,0.0805,0.2415,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1154,
sim2,S2-154,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.9, ""regime"": ""best=0.002""}",panel,reporting_bias_mean,2.0225768550747054e-05,,5.057553674577812e-05,0.00015172661023733438,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1154,
sim2,S2-154,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.9, ""regime"": ""best=0.002""}",panel,winner_instability,0.9195,,0.9195,2.7584999999999997,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1154,
sim2,S2-154,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.9, ""regime"": ""best=0.002""}",panel,one_se_regret_mean,0.00012380000000000003,,,,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1154,
sim2,S2-154,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.9, ""regime"": ""best=0.002""}",panel,oracle_bound_ratio,0.15017018099417714,,0.15017018099417714,0.45051054298253146,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1154,
sim2,S2-155,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.9, ""regime"": ""best=0.005""}",panel,oracle_optimism_mean,0.0004186113362239297,0.016394020872995383,4.913398655165452e-05,0.00014740195965496356,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1155,
sim2,S2-155,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.9, ""regime"": ""best=0.005""}",panel,regret_mean,0.0017755000000000002,,2.3928377122637723e-05,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1155,
sim2,S2-155,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.9, ""regime"": ""best=0.005""}",panel,p_select_best,0.6449,,0.6449,1.9347,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1155,
sim2,S2-155,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.9, ""regime"": ""best=0.005""}",panel,reporting_bias_mean,-1.3046298046919291e-05,,5.01800368344376e-05,0.00015054011050331278,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1155,
sim2,S2-155,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.9, ""regime"": ""best=0.005""}",panel,winner_instability,0.35509999999999997,,0.35509999999999997,1.0653,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1155,
sim2,S2-155,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.9, ""regime"": ""best=0.005""}",panel,one_se_regret_mean,3e-06,,,,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1155,
sim2,S2-155,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.9, ""regime"": ""best=0.005""}",panel,oracle_bound_ratio,0.025534390828639005,,0.025534390828639005,0.07660317248591701,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1155,
sim2,S2-156,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.9, ""regime"": ""best=0.02""}",panel,oracle_optimism_mean,-4.9411081153576316e-05,0.016394020872995383,4.9931291877461863e-05,0.0001497938756323856,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1156,
sim2,S2-156,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.9, ""regime"": ""best=0.02""}",panel,regret_mean,0.0,,0.0,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1156,
sim2,S2-156,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.9, ""regime"": ""best=0.02""}",panel,p_select_best,1.0,,1.0,3.0,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1156,
sim2,S2-156,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.9, ""regime"": ""best=0.02""}",panel,reporting_bias_mean,-4.9411081153576316e-05,,4.9931291877461863e-05,0.0001497938756323856,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1156,
sim2,S2-156,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.9, ""regime"": ""best=0.02""}",panel,winner_instability,0.0,,0.0,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1156,
sim2,S2-156,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.9, ""regime"": ""best=0.02""}",panel,one_se_regret_mean,0.0,,,,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1156,
sim2,S2-156,10000,"{""K"": 216, ""sigma"": 0.005, ""rho"": 0.9, ""regime"": ""best=0.02""}",panel,oracle_bound_ratio,-0.003013969637855434,,-0.003013969637855434,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1156,
sim2,S2-157,10000,"{""K"": 216, ""sigma"": 0.01, ""rho"": 0.0, ""regime"": ""all_equal""}",panel,oracle_optimism_mean,0.02773325860620929,0.032788041745990766,3.939547500086846e-05,0.00011818642500260537,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1157,
sim2,S2-157,10000,"{""K"": 216, ""sigma"": 0.01, ""rho"": 0.0, ""regime"": ""all_equal""}",panel,regret_mean,0.0,,0.0,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1157,
sim2,S2-157,10000,"{""K"": 216, ""sigma"": 0.01, ""rho"": 0.0, ""regime"": ""all_equal""}",panel,p_select_best,1.0,,1.0,3.0,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1157,
sim2,S2-157,10000,"{""K"": 216, ""sigma"": 0.01, ""rho"": 0.0, ""regime"": ""all_equal""}",panel,reporting_bias_mean,5.123590132453637e-05,,9.917106378311787e-05,0.0002975131913493536,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1157,
sim2,S2-157,10000,"{""K"": 216, ""sigma"": 0.01, ""rho"": 0.0, ""regime"": ""all_equal""}",panel,winner_instability,0.9936,,0.9936,2.9808000000000003,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1157,
sim2,S2-157,10000,"{""K"": 216, ""sigma"": 0.01, ""rho"": 0.0, ""regime"": ""all_equal""}",panel,one_se_regret_mean,0.0,,,,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1157,
sim2,S2-157,10000,"{""K"": 216, ""sigma"": 0.01, ""rho"": 0.0, ""regime"": ""all_equal""}",panel,oracle_bound_ratio,0.8458345521534674,,0.8458345521534674,2.537503656460402,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1157,
sim2,S2-158,10000,"{""K"": 216, ""sigma"": 0.01, ""rho"": 0.0, ""regime"": ""best=0.002""}",panel,oracle_optimism_mean,0.025698999391668826,0.032788041745990766,3.931054904016513e-05,0.00011793164712049539,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1158,
sim2,S2-158,10000,"{""K"": 216, ""sigma"": 0.01, ""rho"": 0.0, ""regime"": ""best=0.002""}",panel,regret_mean,0.0019860000000000004,,1.6675365266784358e-06,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1158,
sim2,S2-158,10000,"{""K"": 216, ""sigma"": 0.01, ""rho"": 0.0, ""regime"": ""best=0.002""}",panel,p_select_best,0.007,,0.007,0.021,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1158,
sim2,S2-158,10000,"{""K"": 216, ""sigma"": 0.01, ""rho"": 0.0, ""regime"": ""best=0.002""}",panel,reporting_bias_mean,2.3093933702595615e-05,,9.991176751070851e-05,0.0002997353025321255,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1158,
sim2,S2-158,10000,"{""K"": 216, ""sigma"": 0.01, ""rho"": 0.0, ""regime"": ""best=0.002""}",panel,winner_instability,0.993,,0.993,2.979,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1158,
sim2,S2-158,10000,"{""K"": 216, ""sigma"": 0.01, ""rho"": 0.0, ""regime"": ""best=0.002""}",panel,one_se_regret_mean,0.0018590000000000004,,,,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1158,
sim2,S2-158,10000,"{""K"": 216, ""sigma"": 0.01, ""rho"": 0.0, ""regime"": ""best=0.002""}",panel,oracle_bound_ratio,0.7837918345584403,,0.7837918345584403,2.351375503675321,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1158,
